client,round,percentage,count
client_118,41,tensor(0.0291),tensor(7456)
client_100,41,tensor(0.0164),tensor(4213)
client_39,41,tensor(0.0217),tensor(5566)
client_118,42,tensor(0.0099),tensor(2536)
client_126,42,tensor(0.0251),tensor(6436)
client_157,42,tensor(0.0102),tensor(2623)
client_49,42,tensor(0.0073),tensor(1865)
client_107,42,tensor(0.0409),tensor(10489)
client_30,42,tensor(0.0114),tensor(2920)
client_177,42,tensor(0.0461),tensor(11831)
client_33,42,tensor(0.0097),tensor(2487)
client_38,42,tensor(0.0502),tensor(12864)
client_14,42,tensor(0.0384),tensor(9851)
client_127,42,tensor(0.0190),tensor(4873)
client_42,42,tensor(0.0096),tensor(2454)
client_80,43,tensor(0.0139),tensor(3566)
client_86,43,tensor(0.0127),tensor(3263)
client_173,43,tensor(0.0083),tensor(2130)
client_14,43,tensor(0.0070),tensor(1789)
client_4,43,tensor(0.0437),tensor(11206)
client_144,43,tensor(0.0176),tensor(4511)
client_81,43,tensor(0.0125),tensor(3211)
client_161,43,tensor(0.0063),tensor(1608)
client_40,43,tensor(0.0381),tensor(9762)
client_24,43,tensor(0.0253),tensor(6500)
client_126,43,tensor(0.0065),tensor(1671)
client_11,43,tensor(0.0362),tensor(9294)
client_179,44,tensor(0.0502),tensor(12876)
client_158,44,tensor(0.0241),tensor(6188)
client_1,44,tensor(0.0167),tensor(4278)
client_152,44,tensor(0.0279),tensor(7164)
client_134,44,tensor(0.0111),tensor(2840)
client_99,44,tensor(0.0096),tensor(2464)
client_83,44,tensor(0.0250),tensor(6398)
client_58,44,tensor(0.0076),tensor(1952)
client_148,44,tensor(0.0514),tensor(13176)
client_141,44,tensor(0.0537),tensor(13769)
client_5,44,tensor(0.0173),tensor(4424)
client_17,44,tensor(0.0235),tensor(6018)
client_52,44,tensor(0.0200),tensor(5141)
client_59,45,tensor(0.0257),tensor(6593)
client_64,45,tensor(0.0230),tensor(5903)
client_66,45,tensor(0.0249),tensor(6387)
client_138,45,tensor(0.0214),tensor(5479)
client_123,45,tensor(0.0424),tensor(10880)
client_43,45,tensor(0.0149),tensor(3829)
