client,round,percentage,count
client_1208,0,tensor(0.1451),tensor(4249)
client_291,0,tensor(0.1516),tensor(4440)
client_485,0,tensor(0.5710),tensor(16719)
client_134,0,tensor(0.3779),tensor(11066)
client_2190,0,tensor(0.6780),tensor(19854)
client_2258,0,tensor(0.3038),tensor(8897)
client_637,0,tensor(0.3247),tensor(9509)
client_1028,0,tensor(0.4517),tensor(13227)
client_1061,0,tensor(0.6494),tensor(19015)
client_65,0,tensor(0.2026),tensor(5932)
client_889,0,tensor(0.2901),tensor(8494)
client_611,0,tensor(0.2567),tensor(7516)
client_1852,0,tensor(0.2347),tensor(6872)
client_1647,0,tensor(0.4787),tensor(14018)
client_2141,0,tensor(0.2732),tensor(8001)
client_1822,0,tensor(0.3825),tensor(11200)
client_1591,0,tensor(0.4262),tensor(12480)
client_362,0,tensor(0.1897),tensor(5554)
client_1321,0,tensor(0.4922),tensor(14412)
client_2050,0,tensor(0.4202),tensor(12303)
client_2257,0,tensor(0.1404),tensor(4111)
client_175,0,tensor(0.2358),tensor(6904)
client_1588,0,tensor(0.4517),tensor(13226)
client_621,0,tensor(0.2342),tensor(6857)
client_1557,0,tensor(0.5229),tensor(15313)
client_1159,0,tensor(0.2368),tensor(6933)
client_1850,0,tensor(0.3746),tensor(10969)
client_2207,0,tensor(0.5922),tensor(17341)
client_2048,0,tensor(0.1671),tensor(4893)
client_761,0,tensor(0.7430),tensor(21756)
client_2018,0,tensor(0.4684),tensor(13716)
client_2231,0,tensor(0.1159),tensor(3395)
client_910,0,tensor(0.1412),tensor(4134)
client_2128,0,tensor(0.1798),tensor(5266)
client_1998,0,tensor(0.1915),tensor(5607)
client_1321,0,tensor(0.2013),tensor(5894)
client_1311,0,tensor(0.4118),tensor(12057)
client_1718,0,tensor(0.2849),tensor(8342)
client_2230,0,tensor(0.1443),tensor(4226)
client_1449,0,tensor(0.1484),tensor(4344)
client_695,0,tensor(0.4289),tensor(12560)
client_1458,0,tensor(0.1551),tensor(4541)
client_1921,0,tensor(0.2241),tensor(6562)
client_1121,0,tensor(0.3525),tensor(10321)
client_2103,0,tensor(0.1121),tensor(3283)
client_692,0,tensor(0.3288),tensor(9629)
client_305,0,tensor(0.3964),tensor(11606)
client_2023,0,tensor(0.5396),tensor(15800)
client_1824,0,tensor(0.3016),tensor(8832)
client_1761,0,tensor(0.5059),tensor(14813)
client_1213,0,tensor(0.1297),tensor(3797)
client_203,0,tensor(0.4758),tensor(13932)
client_1166,0,tensor(0.2359),tensor(6908)
client_876,0,tensor(0.5572),tensor(16316)
client_2264,0,tensor(0.3168),tensor(9276)
client_339,0,tensor(0.5052),tensor(14793)
client_231,0,tensor(0.3900),tensor(11421)
client_1333,0,tensor(0.3442),tensor(10080)
client_694,0,tensor(0.2603),tensor(7621)
client_432,0,tensor(0.2490),tensor(7292)
client_2025,0,tensor(0.1960),tensor(5740)
client_523,0,tensor(0.2563),tensor(7505)
client_110,0,tensor(0.2131),tensor(6241)
client_1807,0,tensor(0.1736),tensor(5084)
client_114,0,tensor(0.7935),tensor(23234)
client_1190,0,tensor(0.1942),tensor(5688)
client_629,0,tensor(0.1061),tensor(3107)
client_1667,0,tensor(0.2647),tensor(7752)
client_1054,0,tensor(0.4027),tensor(11791)
client_1048,0,tensor(0.5704),tensor(16703)
client_368,0,tensor(0.5128),tensor(15016)
client_1651,0,tensor(0.1640),tensor(4801)
client_1793,0,tensor(0.1593),tensor(4666)
client_413,0,tensor(0.1361),tensor(3984)
client_425,0,tensor(0.2746),tensor(8042)
client_1007,0,tensor(0.5170),tensor(15140)
client_119,0,tensor(0.1333),tensor(3902)
client_1218,0,tensor(0.2498),tensor(7314)
client_1388,0,tensor(0.1413),tensor(4137)
client_2217,0,tensor(0.5830),tensor(17070)
client_2105,0,tensor(0.6994),tensor(20480)
client_607,0,tensor(0.2300),tensor(6736)
client_641,0,tensor(0.5905),tensor(17290)
client_118,0,tensor(0.0165),tensor(482)
client_711,0,tensor(0.5242),tensor(15351)
client_2176,0,tensor(0.6177),tensor(18087)
client_2256,0,tensor(0.2595),tensor(7600)
client_820,0,tensor(0.2665),tensor(7805)
client_1085,0,tensor(0.4917),tensor(14399)
client_2292,0,tensor(0.3324),tensor(9734)
client_2025,0,tensor(0.0770),tensor(2256)
client_659,0,tensor(0.2975),tensor(8710)
client_726,0,tensor(0.3805),tensor(11141)
client_2015,0,tensor(0.1896),tensor(5553)
client_1574,0,tensor(0.5348),tensor(15660)
client_652,0,tensor(0.0560),tensor(1639)
client_651,0,tensor(0.2864),tensor(8385)
client_1164,0,tensor(0.1227),tensor(3592)
client_883,0,tensor(0.4686),tensor(13722)
client_1950,0,tensor(0.3228),tensor(9451)
client_239,0,tensor(0.2216),tensor(6489)
client_1713,0,tensor(0.3985),tensor(11670)
client_396,0,tensor(0.5261),tensor(15405)
client_1793,0,tensor(0.1871),tensor(5478)
client_775,0,tensor(0.5817),tensor(17034)
client_1135,0,tensor(0.2282),tensor(6682)
client_2304,0,tensor(0.3689),tensor(10803)
client_1678,0,tensor(0.1774),tensor(5196)
client_1609,0,tensor(0.1983),tensor(5807)
client_1264,0,tensor(0.0868),tensor(2543)
client_1326,0,tensor(0.2612),tensor(7649)
client_168,0,tensor(0.2377),tensor(6960)
client_1016,0,tensor(0.3921),tensor(11482)
client_2115,0,tensor(0.2576),tensor(7544)
client_2319,0,tensor(0.1794),tensor(5254)
client_1178,0,tensor(0.2845),tensor(8330)
client_1196,0,tensor(0.1216),tensor(3560)
client_1939,0,tensor(0.1745),tensor(5109)
client_2265,0,tensor(0.1204),tensor(3527)
client_1377,0,tensor(0.1769),tensor(5181)
client_1794,0,tensor(0.1510),tensor(4422)
client_2137,0,tensor(0.1432),tensor(4193)
client_1047,0,tensor(0.2703),tensor(7915)
client_2089,0,tensor(0.4565),tensor(13366)
client_705,0,tensor(0.1340),tensor(3925)
client_269,0,tensor(0.1539),tensor(4506)
client_606,0,tensor(0.3937),tensor(11528)
client_991,0,tensor(0.1212),tensor(3548)
client_316,0,tensor(0.1545),tensor(4524)
client_1023,0,tensor(0.4547),tensor(13315)
client_816,0,tensor(0.3073),tensor(8997)
client_507,0,tensor(0.5767),tensor(16888)
client_1164,0,tensor(0.0699),tensor(2048)
client_737,0,tensor(0.4737),tensor(13870)
client_1929,0,tensor(0.6132),tensor(17956)
client_1204,0,tensor(0.1684),tensor(4931)
client_530,0,tensor(0.4330),tensor(12680)
client_989,0,tensor(0.2285),tensor(6692)
client_1091,0,tensor(0.3868),tensor(11326)
client_635,0,tensor(0.4235),tensor(12401)
client_931,0,tensor(0.1166),tensor(3413)
client_1898,0,tensor(0.1953),tensor(5720)
client_731,0,tensor(0.1048),tensor(3069)
client_1447,0,tensor(0.1405),tensor(4113)
client_2112,0,tensor(0.2760),tensor(8082)
client_1203,0,tensor(0.0827),tensor(2423)
