client,round,percentage,count
client_1171,0,tensor(0.0489),tensor(1431)
client_79,0,tensor(0.0691),tensor(2022)
client_2254,0,tensor(0.1418),tensor(4152)
client_1143,0,tensor(0.0777),tensor(2276)
client_1780,0,tensor(0.0835),tensor(2446)
client_1654,0,tensor(0.0421),tensor(1233)
client_1467,0,tensor(0.0230),tensor(673)
client_487,0,tensor(0.0571),tensor(1672)
client_901,0,tensor(0.0653),tensor(1913)
client_1636,0,tensor(0.1536),tensor(4499)
client_750,0,tensor(0.0206),tensor(604)
client_1854,0,tensor(0.3000),tensor(8786)
client_879,0,tensor(0.1083),tensor(3171)
client_693,0,tensor(0.0539),tensor(1579)
client_1660,0,tensor(0.1168),tensor(3419)
client_1900,0,tensor(0.0671),tensor(1964)
client_1526,0,tensor(0.0261),tensor(764)
client_753,0,tensor(0.0797),tensor(2334)
client_399,0,tensor(0.1041),tensor(3049)
client_1798,0,tensor(0.0782),tensor(2291)
client_154,0,tensor(0.0274),tensor(802)
client_1261,0,tensor(0.0856),tensor(2507)
client_188,0,tensor(0.0898),tensor(2629)
client_371,0,tensor(0.1401),tensor(4102)
client_968,0,tensor(0.0699),tensor(2046)
client_521,0,tensor(0.0853),tensor(2497)
client_389,0,tensor(0.0288),tensor(844)
client_1580,0,tensor(0.0395),tensor(1156)
client_2019,0,tensor(0.0454),tensor(1328)
client_1703,0,tensor(0.0771),tensor(2258)
client_502,0,tensor(0.0826),tensor(2419)
client_980,0,tensor(0.0742),tensor(2174)
client_729,0,tensor(0.0417),tensor(1221)
client_1697,0,tensor(0.1133),tensor(3319)
client_1246,0,tensor(0.0216),tensor(632)
client_1410,0,tensor(0.0541),tensor(1584)
client_1145,0,tensor(0.0779),tensor(2280)
client_662,0,tensor(0.0585),tensor(1714)
client_2323,0,tensor(0.1116),tensor(3268)
client_452,0,tensor(0.0391),tensor(1146)
client_1671,0,tensor(0.0690),tensor(2019)
client_663,0,tensor(0.1190),tensor(3484)
client_1768,0,tensor(0.0879),tensor(2575)
client_1739,0,tensor(0.1028),tensor(3011)
client_1969,0,tensor(0.1192),tensor(3489)
client_644,0,tensor(0.0325),tensor(952)
client_458,0,tensor(0.0434),tensor(1272)
client_350,0,tensor(0.0283),tensor(828)
client_1234,0,tensor(0.0386),tensor(1131)
client_916,0,tensor(0.0632),tensor(1850)
client_1272,0,tensor(0.0450),tensor(1317)
client_1192,0,tensor(0.0987),tensor(2891)
client_1577,0,tensor(0.0477),tensor(1398)
client_1988,0,tensor(0.0934),tensor(2736)
client_1203,0,tensor(0.0905),tensor(2650)
client_1640,0,tensor(0.2104),tensor(6162)
client_1683,0,tensor(0.0925),tensor(2709)
client_833,0,tensor(0.0294),tensor(861)
client_460,0,tensor(0.0698),tensor(2044)
client_1858,0,tensor(0.0883),tensor(2586)
client_1327,0,tensor(0.0713),tensor(2088)
client_634,0,tensor(0.0362),tensor(1060)
client_766,0,tensor(0.1081),tensor(3165)
client_1417,0,tensor(0.0374),tensor(1095)
client_2104,0,tensor(0.0213),tensor(623)
client_1805,0,tensor(0.0877),tensor(2569)
client_798,0,tensor(0.0264),tensor(772)
client_1155,0,tensor(0.0703),tensor(2059)
client_1393,0,tensor(0.0434),tensor(1271)
client_2014,0,tensor(0.2457),tensor(7194)
client_2059,0,tensor(0.0833),tensor(2439)
client_2277,0,tensor(0.0851),tensor(2492)
client_12,0,tensor(0.0353),tensor(1033)
client_862,0,tensor(0.0279),tensor(818)
client_1112,0,tensor(0.1477),tensor(4324)
client_90,0,tensor(0.1393),tensor(4079)
client_1971,0,tensor(0.0830),tensor(2429)
client_1427,0,tensor(0.0966),tensor(2829)
client_1842,0,tensor(0.0160),tensor(468)
client_1720,0,tensor(0.0823),tensor(2410)
client_1089,0,tensor(0.0331),tensor(968)
client_532,0,tensor(0.0410),tensor(1200)
client_2042,0,tensor(0.1458),tensor(4270)
client_1963,0,tensor(0.0705),tensor(2064)
client_1710,0,tensor(0.0977),tensor(2862)
client_2313,0,tensor(0.0454),tensor(1330)
client_1112,0,tensor(0.1321),tensor(3868)
client_73,0,tensor(0.0544),tensor(1594)
client_564,0,tensor(0.1216),tensor(3562)
client_8,0,tensor(0.0338),tensor(991)
client_1728,0,tensor(0.0132),tensor(386)
client_486,0,tensor(0.0927),tensor(2713)
client_636,0,tensor(0.0518),tensor(1516)
client_2257,0,tensor(0.0816),tensor(2388)
client_113,0,tensor(0.0398),tensor(1165)
client_1866,0,tensor(0.2141),tensor(6270)
client_1812,0,tensor(0.0898),tensor(2629)
client_417,0,tensor(0.0843),tensor(2469)
client_1884,0,tensor(0.1711),tensor(5010)
client_742,0,tensor(0.1205),tensor(3529)
client_1904,0,tensor(0.1498),tensor(4386)
client_2202,0,tensor(0.0541),tensor(1584)
client_202,0,tensor(0.0480),tensor(1405)
client_292,0,tensor(0.1043),tensor(3055)
client_1731,0,tensor(0.1164),tensor(3409)
client_2117,0,tensor(0.0684),tensor(2004)
client_244,0,tensor(0.0919),tensor(2691)
client_2039,0,tensor(0.0799),tensor(2339)
client_1948,0,tensor(0.1207),tensor(3533)
client_636,0,tensor(0.0626),tensor(1833)
client_919,0,tensor(0.0480),tensor(1407)
client_449,0,tensor(0.1029),tensor(3014)
client_555,0,tensor(0.0997),tensor(2920)
client_1434,0,tensor(0.1263),tensor(3697)
client_1609,0,tensor(0.0316),tensor(926)
client_475,0,tensor(0.0908),tensor(2658)
client_316,0,tensor(0.0986),tensor(2886)
client_1867,0,tensor(0.1273),tensor(3728)
client_10,0,tensor(0.0759),tensor(2223)
client_1053,0,tensor(0.1083),tensor(3171)
client_364,0,tensor(0.0562),tensor(1646)
client_1370,0,tensor(0.1345),tensor(3937)
client_1391,0,tensor(0.0993),tensor(2909)
client_644,0,tensor(0.0216),tensor(632)
client_369,0,tensor(0.0680),tensor(1991)
client_733,0,tensor(0.0979),tensor(2866)
client_2147,0,tensor(0.0269),tensor(787)
client_934,0,tensor(0.0498),tensor(1458)
client_921,0,tensor(0.0839),tensor(2456)
client_166,0,tensor(0.0482),tensor(1411)
client_1628,0,tensor(0.0641),tensor(1876)
client_1119,0,tensor(0.1205),tensor(3529)
client_2105,0,tensor(0.0302),tensor(885)
client_705,0,tensor(0.1279),tensor(3746)
client_471,0,tensor(0.1889),tensor(5531)
client_2286,0,tensor(0.0667),tensor(1953)
client_1268,0,tensor(0.0292),tensor(856)
client_1061,0,tensor(0.1579),tensor(4625)
client_2055,0,tensor(0.1073),tensor(3143)
client_1649,0,tensor(0.0791),tensor(2316)
client_2188,0,tensor(0.0663),tensor(1940)
client_2017,0,tensor(0.0469),tensor(1373)
client_1773,0,tensor(0.0545),tensor(1596)
client_1193,0,tensor(0.0297),tensor(869)
client_1320,0,tensor(0.1301),tensor(3811)
client_1665,0,tensor(0.0688),tensor(2016)
client_2240,0,tensor(0.0892),tensor(2613)
client_492,0,tensor(0.0561),tensor(1644)
client_2179,0,tensor(0.0925),tensor(2708)
client_14,0,tensor(0.0293),tensor(859)
client_2333,0,tensor(0.0794),tensor(2326)
client_857,0,tensor(0.1084),tensor(3173)
client_1851,0,tensor(0.0712),tensor(2086)
client_1046,0,tensor(0.0711),tensor(2081)
client_1327,0,tensor(0.0638),tensor(1868)
client_1773,0,tensor(0.0105),tensor(306)
client_61,0,tensor(0.0493),tensor(1443)
client_973,0,tensor(0.0767),tensor(2245)
client_1210,0,tensor(0.1054),tensor(3087)
client_1713,0,tensor(0.0576),tensor(1687)
client_1816,0,tensor(0.1858),tensor(5440)
client_133,0,tensor(0.2264),tensor(6630)
client_2225,0,tensor(0.1092),tensor(3198)
client_227,0,tensor(0.0274),tensor(802)
client_2303,0,tensor(0.0856),tensor(2507)
client_1773,0,tensor(0.0156),tensor(457)
client_1518,0,tensor(0.0156),tensor(458)
client_381,0,tensor(0.1175),tensor(3440)
client_770,0,tensor(0.0261),tensor(764)
client_964,0,tensor(0.0992),tensor(2905)
client_741,0,tensor(0.0436),tensor(1276)
client_1247,0,tensor(0.1089),tensor(3189)
client_1011,0,tensor(0.1169),tensor(3423)
client_1196,0,tensor(0.0992),tensor(2904)
client_1843,0,tensor(0.0406),tensor(1188)
client_1907,0,tensor(0.1019),tensor(2985)
client_968,0,tensor(0.0605),tensor(1771)
client_1476,0,tensor(0.0620),tensor(1815)
client_1794,0,tensor(0.0345),tensor(1011)
client_1775,0,tensor(0.0953),tensor(2792)
client_740,0,tensor(0.0388),tensor(1135)
client_45,0,tensor(0.0461),tensor(1351)
client_2025,0,tensor(0.0692),tensor(2026)
client_1124,0,tensor(0.2190),tensor(6412)
client_1835,0,tensor(0.0819),tensor(2399)
client_757,0,tensor(0.0843),tensor(2468)
client_809,0,tensor(0.0818),tensor(2395)
client_710,0,tensor(0.0963),tensor(2821)
client_1414,0,tensor(0.1507),tensor(4412)
client_383,0,tensor(0.1134),tensor(3322)
client_964,0,tensor(0.0893),tensor(2615)
client_1385,0,tensor(0.0826),tensor(2418)
client_356,0,tensor(0.0952),tensor(2789)
client_2080,0,tensor(0.0985),tensor(2885)
client_1657,0,tensor(0.0823),tensor(2410)
client_1679,0,tensor(0.1276),tensor(3737)
client_1688,0,tensor(0.0559),tensor(1638)
client_398,0,tensor(0.0959),tensor(2809)
client_2278,0,tensor(0.1048),tensor(3069)
client_249,0,tensor(0.0530),tensor(1553)
client_1188,0,tensor(0.0882),tensor(2582)
client_322,0,tensor(0.0961),tensor(2814)
client_522,0,tensor(0.1365),tensor(3998)
client_2245,0,tensor(0.0817),tensor(2391)
client_527,0,tensor(0.0542),tensor(1586)
client_590,0,tensor(0.0319),tensor(934)
client_1060,0,tensor(0.1105),tensor(3236)
client_557,0,tensor(0.1051),tensor(3077)
client_1757,0,tensor(0.0503),tensor(1472)
client_1613,0,tensor(0.1197),tensor(3504)
client_1722,0,tensor(0.0546),tensor(1598)
client_160,0,tensor(0.1025),tensor(3001)
client_1740,0,tensor(0.1192),tensor(3491)
client_849,0,tensor(0.0697),tensor(2042)
client_1180,0,tensor(0.0988),tensor(2892)
client_1860,0,tensor(0.0868),tensor(2542)
client_622,0,tensor(0.1295),tensor(3791)
client_2088,0,tensor(0.1759),tensor(5152)
client_781,0,tensor(0.0185),tensor(542)
client_1146,0,tensor(0.0437),tensor(1280)
client_1862,0,tensor(0.0611),tensor(1789)
client_797,0,tensor(0.0454),tensor(1330)
client_321,0,tensor(0.0533),tensor(1561)
client_2113,0,tensor(0.0700),tensor(2050)
client_210,0,tensor(0.0792),tensor(2318)
client_33,0,tensor(0.1081),tensor(3165)
client_909,0,tensor(0.0340),tensor(997)
client_768,0,tensor(0.0626),tensor(1834)
client_86,0,tensor(0.0653),tensor(1912)
client_1537,0,tensor(0.1334),tensor(3906)
client_1958,0,tensor(0.1078),tensor(3157)
client_436,0,tensor(0.1143),tensor(3346)
client_2282,0,tensor(0.1355),tensor(3967)
client_1052,0,tensor(0.0401),tensor(1175)
client_1422,0,tensor(0.0454),tensor(1330)
client_252,0,tensor(0.0513),tensor(1502)
client_29,0,tensor(0.0586),tensor(1717)
client_865,0,tensor(0.0999),tensor(2924)
client_16,0,tensor(0.1069),tensor(3131)
client_933,0,tensor(0.1387),tensor(4062)
client_1456,0,tensor(0.0888),tensor(2599)
client_61,0,tensor(0.0303),tensor(888)
client_761,0,tensor(0.1704),tensor(4991)
client_395,0,tensor(0.1217),tensor(3564)
client_2105,0,tensor(0.0082),tensor(239)
client_140,0,tensor(0.0402),tensor(1176)
client_581,0,tensor(0.1525),tensor(4465)
client_575,0,tensor(0.0576),tensor(1687)
client_2292,0,tensor(0.1154),tensor(3379)
client_2024,0,tensor(0.0311),tensor(912)
client_797,0,tensor(0.0269),tensor(789)
client_812,0,tensor(0.0601),tensor(1760)
client_1639,0,tensor(0.1020),tensor(2987)
client_1613,0,tensor(0.0751),tensor(2198)
client_940,0,tensor(0.0796),tensor(2331)
client_584,0,tensor(0.1305),tensor(3820)
client_921,0,tensor(0.0630),tensor(1844)
client_1620,0,tensor(0.1332),tensor(3900)
client_834,0,tensor(0.0586),tensor(1715)
client_1101,0,tensor(0.1826),tensor(5347)
client_1240,0,tensor(0.0691),tensor(2023)
client_77,0,tensor(0.0582),tensor(1704)
client_808,0,tensor(0.0908),tensor(2659)
client_924,0,tensor(0.1141),tensor(3341)
client_1206,0,tensor(0.0295),tensor(864)
client_1312,0,tensor(0.0601),tensor(1761)
client_2233,0,tensor(0.0316),tensor(926)
client_586,0,tensor(0.0345),tensor(1010)
client_1261,0,tensor(0.0650),tensor(1902)
client_1908,0,tensor(0.0841),tensor(2462)
client_519,0,tensor(0.0150),tensor(440)
client_778,0,tensor(0.0401),tensor(1173)
client_2133,0,tensor(0.1409),tensor(4126)
client_657,0,tensor(0.0581),tensor(1702)
client_1228,0,tensor(0.0649),tensor(1899)
client_1762,0,tensor(0.0784),tensor(2296)
client_1161,0,tensor(0.1820),tensor(5328)
client_124,0,tensor(0.1074),tensor(3146)
client_8,0,tensor(0.0197),tensor(578)
client_1119,0,tensor(0.0638),tensor(1867)
client_13,0,tensor(0.0534),tensor(1565)
client_951,0,tensor(0.0679),tensor(1988)
client_2013,0,tensor(0.1297),tensor(3798)
client_697,0,tensor(0.0900),tensor(2634)
client_69,0,tensor(0.0197),tensor(577)
client_481,0,tensor(0.1085),tensor(3176)
client_522,0,tensor(0.0609),tensor(1784)
client_2016,0,tensor(0.0894),tensor(2617)
client_1091,0,tensor(0.0337),tensor(987)
client_162,0,tensor(0.0202),tensor(591)
client_1399,0,tensor(0.1683),tensor(4929)
client_1698,0,tensor(0.1295),tensor(3793)
client_179,0,tensor(0.0920),tensor(2693)
client_84,0,tensor(0.0377),tensor(1103)
client_1411,0,tensor(0.0908),tensor(2658)
client_1073,0,tensor(0.0341),tensor(999)
client_196,0,tensor(0.0534),tensor(1563)
client_1718,0,tensor(0.1098),tensor(3214)
client_1251,0,tensor(0.0561),tensor(1643)
client_1427,0,tensor(0.0614),tensor(1799)
client_1712,0,tensor(0.1358),tensor(3976)
client_2109,0,tensor(0.0677),tensor(1982)
client_486,0,tensor(0.0740),tensor(2166)
client_2013,0,tensor(0.1112),tensor(3256)
client_790,0,tensor(0.0251),tensor(735)
client_294,0,tensor(0.1032),tensor(3021)
client_359,0,tensor(0.0443),tensor(1297)
client_1436,0,tensor(0.0638),tensor(1869)
client_1278,0,tensor(0.1060),tensor(3103)
client_649,0,tensor(0.0402),tensor(1178)
client_991,0,tensor(0.0553),tensor(1620)
client_19,0,tensor(0.0581),tensor(1702)
client_681,0,tensor(0.0315),tensor(921)
client_299,0,tensor(0.0316),tensor(924)
client_1411,0,tensor(0.0747),tensor(2187)
client_632,0,tensor(0.0767),tensor(2247)
client_1156,0,tensor(0.1455),tensor(4260)
client_1500,0,tensor(0.1198),tensor(3509)
client_2119,0,tensor(0.0490),tensor(1435)
client_1615,0,tensor(0.0586),tensor(1715)
client_697,0,tensor(0.0867),tensor(2538)
client_1253,0,tensor(0.0266),tensor(778)
client_2114,0,tensor(0.0563),tensor(1648)
client_1284,0,tensor(0.0902),tensor(2640)
client_1300,0,tensor(0.0797),tensor(2335)
client_797,0,tensor(0.0298),tensor(872)
client_1600,0,tensor(0.0930),tensor(2723)
client_1017,0,tensor(0.1465),tensor(4290)
client_341,0,tensor(0.0330),tensor(965)
client_2307,0,tensor(0.1600),tensor(4685)
client_149,0,tensor(0.1332),tensor(3901)
client_398,0,tensor(0.0819),tensor(2397)
client_1406,0,tensor(0.0837),tensor(2451)
client_1860,0,tensor(0.0965),tensor(2826)
client_2323,0,tensor(0.0997),tensor(2920)
client_1031,0,tensor(0.0504),tensor(1475)
client_1291,0,tensor(0.0538),tensor(1574)
client_1634,0,tensor(0.0943),tensor(2761)
client_1437,0,tensor(0.2343),tensor(6862)
client_1224,0,tensor(0.0409),tensor(1197)
client_29,0,tensor(0.0292),tensor(856)
client_2320,0,tensor(0.0492),tensor(1442)
client_1113,0,tensor(0.0778),tensor(2277)
client_1668,0,tensor(0.1214),tensor(3556)
client_1259,0,tensor(0.1498),tensor(4385)
client_1825,0,tensor(0.1353),tensor(3962)
client_1164,0,tensor(0.0563),tensor(1648)
client_1051,0,tensor(0.0962),tensor(2816)
client_1173,0,tensor(0.0677),tensor(1982)
client_1143,0,tensor(0.0858),tensor(2513)
client_1906,0,tensor(0.0398),tensor(1165)
client_1705,0,tensor(0.0525),tensor(1536)
client_842,0,tensor(0.0733),tensor(2147)
client_14,0,tensor(0.0245),tensor(718)
client_1295,0,tensor(0.1158),tensor(3391)
client_2029,0,tensor(0.0736),tensor(2155)
client_878,0,tensor(0.1066),tensor(3121)
client_181,0,tensor(0.0680),tensor(1992)
client_742,0,tensor(0.0550),tensor(1610)
client_2083,0,tensor(0.0865),tensor(2532)
client_1111,0,tensor(0.1017),tensor(2979)
client_1967,0,tensor(0.0581),tensor(1700)
client_1317,0,tensor(0.0762),tensor(2230)
client_172,0,tensor(0.1060),tensor(3105)
client_2153,0,tensor(0.0853),tensor(2498)
client_1148,0,tensor(0.0568),tensor(1664)
client_2095,0,tensor(0.0199),tensor(583)
client_1509,0,tensor(0.0545),tensor(1597)
client_660,0,tensor(0.1312),tensor(3841)
client_865,0,tensor(0.0472),tensor(1383)
client_994,0,tensor(0.0415),tensor(1216)
client_1278,0,tensor(0.1635),tensor(4789)
client_602,0,tensor(0.0391),tensor(1146)
client_1951,0,tensor(0.0951),tensor(2786)
client_1850,0,tensor(0.0484),tensor(1416)
client_1577,0,tensor(0.0628),tensor(1839)
client_178,0,tensor(0.0464),tensor(1358)
client_1980,0,tensor(0.1612),tensor(4720)
client_58,0,tensor(0.0271),tensor(793)
client_2111,0,tensor(0.0402),tensor(1176)
client_2318,0,tensor(0.1373),tensor(4019)
client_1226,0,tensor(0.0843),tensor(2468)
client_770,0,tensor(0.0096),tensor(281)
client_1284,0,tensor(0.0544),tensor(1592)
client_170,0,tensor(0.0958),tensor(2806)
client_1280,0,tensor(0.0817),tensor(2392)
client_199,0,tensor(0.0841),tensor(2462)
client_1603,0,tensor(0.0549),tensor(1609)
client_958,0,tensor(0.0596),tensor(1745)
client_459,0,tensor(0.0263),tensor(771)
client_1665,0,tensor(0.0781),tensor(2288)
client_1890,0,tensor(0.0596),tensor(1746)
client_419,0,tensor(0.0649),tensor(1899)
client_1342,0,tensor(0.0505),tensor(1480)
client_2259,0,tensor(0.1535),tensor(4496)
client_2105,0,tensor(0.0094),tensor(274)
client_2159,0,tensor(0.0498),tensor(1457)
client_1241,0,tensor(0.1139),tensor(3336)
client_456,0,tensor(0.1072),tensor(3140)
client_384,0,tensor(0.0760),tensor(2224)
client_1298,0,tensor(0.1331),tensor(3898)
client_839,0,tensor(0.0372),tensor(1088)
client_1690,0,tensor(0.0726),tensor(2126)
client_1959,0,tensor(0.0618),tensor(1809)
client_2152,0,tensor(0.0951),tensor(2784)
client_93,0,tensor(0.1328),tensor(3890)
client_1879,0,tensor(0.0872),tensor(2552)
client_1966,0,tensor(0.1268),tensor(3714)
client_438,0,tensor(0.0775),tensor(2268)
client_275,0,tensor(0.0804),tensor(2355)
client_216,0,tensor(0.0202),tensor(591)
client_1797,0,tensor(0.0687),tensor(2011)
client_1566,0,tensor(0.1385),tensor(4057)
client_1200,0,tensor(0.0966),tensor(2830)
client_1544,0,tensor(0.0370),tensor(1083)
client_1503,0,tensor(0.0753),tensor(2204)
client_1437,0,tensor(0.0862),tensor(2523)
client_1292,0,tensor(0.0499),tensor(1460)
client_1692,0,tensor(0.0967),tensor(2833)
client_1730,0,tensor(0.0360),tensor(1054)
client_433,0,tensor(0.1318),tensor(3858)
client_748,0,tensor(0.0885),tensor(2592)
client_2228,0,tensor(0.0246),tensor(720)
client_807,0,tensor(0.0716),tensor(2096)
client_1294,0,tensor(0.0419),tensor(1228)
client_152,0,tensor(0.0336),tensor(984)
client_673,0,tensor(0.0465),tensor(1362)
client_94,0,tensor(0.1255),tensor(3676)
client_1132,0,tensor(0.0960),tensor(2810)
client_982,0,tensor(0.1242),tensor(3638)
client_1256,0,tensor(0.0389),tensor(1138)
client_2316,0,tensor(0.0575),tensor(1684)
client_346,0,tensor(0.0259),tensor(758)
client_1685,0,tensor(0.0911),tensor(2669)
client_1771,0,tensor(0.0412),tensor(1206)
client_2165,0,tensor(0.1017),tensor(2978)
client_2162,0,tensor(0.0370),tensor(1084)
client_1403,0,tensor(0.0814),tensor(2385)
client_1575,0,tensor(0.0617),tensor(1807)
client_2256,0,tensor(0.0837),tensor(2452)
client_376,0,tensor(0.1258),tensor(3684)
client_500,0,tensor(0.0656),tensor(1921)
client_1142,0,tensor(0.0617),tensor(1806)
client_1471,0,tensor(0.0678),tensor(1985)
client_2197,0,tensor(0.0989),tensor(2896)
client_1716,0,tensor(0.1920),tensor(5621)
client_2043,0,tensor(0.1109),tensor(3246)
client_748,0,tensor(0.0667),tensor(1954)
client_1250,0,tensor(0.1256),tensor(3677)
client_211,0,tensor(0.0393),tensor(1150)
client_894,0,tensor(0.0822),tensor(2408)
client_1633,0,tensor(0.0444),tensor(1299)
client_1332,0,tensor(0.0228),tensor(667)
client_1336,0,tensor(0.0705),tensor(2065)
client_49,0,tensor(0.0349),tensor(1021)
client_1362,0,tensor(0.0867),tensor(2540)
client_1091,0,tensor(0.0190),tensor(557)
client_1304,0,tensor(0.0420),tensor(1230)
client_1977,0,tensor(0.0680),tensor(1991)
client_1159,0,tensor(0.0661),tensor(1935)
client_351,0,tensor(0.0599),tensor(1755)
client_2234,0,tensor(0.0741),tensor(2171)
client_889,0,tensor(0.0838),tensor(2454)
client_1155,0,tensor(0.0520),tensor(1524)
client_2169,0,tensor(0.1105),tensor(3236)
client_625,0,tensor(0.0885),tensor(2591)
client_833,0,tensor(0.0317),tensor(927)
client_1608,0,tensor(0.0548),tensor(1605)
client_1495,0,tensor(0.1127),tensor(3299)
client_2107,0,tensor(0.0279),tensor(816)
client_625,0,tensor(0.0710),tensor(2078)
client_1939,0,tensor(0.0839),tensor(2457)
client_1358,0,tensor(0.1420),tensor(4158)
client_1287,0,tensor(0.0562),tensor(1647)
client_1800,0,tensor(0.0523),tensor(1530)
client_1912,0,tensor(0.0710),tensor(2078)
client_976,0,tensor(0.0235),tensor(687)
client_329,0,tensor(0.1008),tensor(2953)
client_569,0,tensor(0.0872),tensor(2554)
client_1678,0,tensor(0.1214),tensor(3555)
client_102,0,tensor(0.0913),tensor(2674)
client_775,0,tensor(0.0519),tensor(1519)
client_618,0,tensor(0.1248),tensor(3653)
client_565,0,tensor(0.0587),tensor(1720)
client_2208,0,tensor(0.0533),tensor(1562)
client_2007,0,tensor(0.0998),tensor(2923)
client_902,0,tensor(0.0540),tensor(1580)
client_1858,0,tensor(0.0483),tensor(1413)
client_1981,0,tensor(0.0494),tensor(1446)
client_367,0,tensor(0.0353),tensor(1033)
client_1909,0,tensor(0.1092),tensor(3197)
client_1722,0,tensor(0.0437),tensor(1281)
client_374,0,tensor(0.0302),tensor(883)
client_1625,0,tensor(0.0672),tensor(1969)
client_857,0,tensor(0.0807),tensor(2364)
client_1149,0,tensor(0.0833),tensor(2439)
client_2096,0,tensor(0.1324),tensor(3878)
client_1698,0,tensor(0.0936),tensor(2741)
client_89,0,tensor(0.1514),tensor(4433)
client_1844,0,tensor(0.1702),tensor(4983)
client_1265,0,tensor(0.0432),tensor(1266)
client_87,0,tensor(0.0224),tensor(656)
client_1811,0,tensor(0.0368),tensor(1077)
client_1243,0,tensor(0.1041),tensor(3049)
client_1640,0,tensor(0.1585),tensor(4641)
client_1918,0,tensor(0.0786),tensor(2303)
client_1975,0,tensor(0.0486),tensor(1422)
client_685,0,tensor(0.0423),tensor(1239)
client_1662,0,tensor(0.0515),tensor(1509)
client_1123,0,tensor(0.1127),tensor(3301)
client_866,0,tensor(0.0851),tensor(2491)
client_1182,0,tensor(0.0768),tensor(2249)
client_748,0,tensor(0.0576),tensor(1687)
client_854,0,tensor(0.0653),tensor(1912)
client_283,0,tensor(0.1110),tensor(3251)
client_153,0,tensor(0.1355),tensor(3969)
client_1780,0,tensor(0.0903),tensor(2643)
client_1261,0,tensor(0.0805),tensor(2357)
client_1707,0,tensor(0.0950),tensor(2782)
client_2227,0,tensor(0.1303),tensor(3815)
client_1023,0,tensor(0.1022),tensor(2992)
client_2296,0,tensor(0.0360),tensor(1054)
client_206,0,tensor(0.1306),tensor(3823)
client_211,0,tensor(0.0175),tensor(512)
client_1899,0,tensor(0.0992),tensor(2904)
client_1190,0,tensor(0.0468),tensor(1370)
client_1332,0,tensor(0.0043),tensor(127)
client_1593,0,tensor(0.1874),tensor(5486)
client_1079,0,tensor(0.1630),tensor(4773)
client_1533,0,tensor(0.0881),tensor(2580)
client_2207,0,tensor(0.0547),tensor(1601)
client_1402,0,tensor(0.1656),tensor(4850)
client_1858,0,tensor(0.0276),tensor(807)
client_2264,0,tensor(0.0650),tensor(1903)
client_1906,0,tensor(0.0232),tensor(680)
client_1276,0,tensor(0.1404),tensor(4110)
client_1663,0,tensor(0.1113),tensor(3259)
client_2210,0,tensor(0.1677),tensor(4912)
client_1918,0,tensor(0.0416),tensor(1219)
client_1172,0,tensor(0.0666),tensor(1950)
client_365,0,tensor(0.0257),tensor(752)
client_1932,0,tensor(0.0848),tensor(2483)
client_145,0,tensor(0.0682),tensor(1998)
client_419,0,tensor(0.0745),tensor(2182)
client_2296,0,tensor(0.0338),tensor(991)
client_1162,0,tensor(0.1396),tensor(4089)
client_2296,0,tensor(0.0297),tensor(871)
client_921,0,tensor(0.0853),tensor(2498)
client_1359,0,tensor(0.1185),tensor(3470)
client_939,0,tensor(0.0802),tensor(2349)
client_2303,0,tensor(0.0550),tensor(1611)
client_2164,0,tensor(0.0289),tensor(846)
client_2219,0,tensor(0.1130),tensor(3309)
client_390,0,tensor(0.0865),tensor(2534)
client_126,0,tensor(0.0891),tensor(2609)
client_1732,0,tensor(0.1471),tensor(4306)
client_1299,0,tensor(0.0478),tensor(1399)
client_523,0,tensor(0.0556),tensor(1629)
client_2336,0,tensor(0.1281),tensor(3752)
client_1373,0,tensor(0.1111),tensor(3253)
client_1288,0,tensor(0.1196),tensor(3503)
client_2029,0,tensor(0.0698),tensor(2044)
client_2227,0,tensor(0.0451),tensor(1322)
client_1381,0,tensor(0.0777),tensor(2274)
client_166,0,tensor(0.0266),tensor(778)
client_207,0,tensor(0.1047),tensor(3066)
client_32,0,tensor(0.0892),tensor(2612)
client_1727,0,tensor(0.1207),tensor(3534)
client_646,0,tensor(0.0483),tensor(1415)
client_353,0,tensor(0.1743),tensor(5103)
client_1574,0,tensor(0.0626),tensor(1833)
client_831,0,tensor(0.1023),tensor(2997)
client_1630,0,tensor(0.0798),tensor(2337)
client_1859,0,tensor(0.0957),tensor(2803)
client_1762,0,tensor(0.0710),tensor(2078)
client_1264,0,tensor(0.0285),tensor(835)
client_1688,0,tensor(0.0565),tensor(1655)
client_2148,0,tensor(0.0863),tensor(2526)
client_2048,0,tensor(0.1251),tensor(3663)
client_1261,0,tensor(0.0872),tensor(2553)
client_410,0,tensor(0.0541),tensor(1585)
client_707,0,tensor(0.1096),tensor(3208)
client_56,0,tensor(0.1022),tensor(2994)
client_1483,0,tensor(0.0848),tensor(2482)
client_1961,0,tensor(0.1198),tensor(3507)
client_2242,0,tensor(0.0695),tensor(2036)
client_1175,0,tensor(0.0731),tensor(2140)
client_1570,0,tensor(0.0531),tensor(1556)
client_1236,0,tensor(0.0735),tensor(2152)
client_1798,0,tensor(0.0605),tensor(1771)
client_1309,0,tensor(0.0829),tensor(2427)
client_1620,0,tensor(0.1379),tensor(4037)
client_1025,0,tensor(0.1893),tensor(5542)
client_678,0,tensor(0.0637),tensor(1864)
client_804,0,tensor(0.0730),tensor(2137)
