client,round,percentage,count
client_128,135,tensor(0.1609),tensor(4711)
client_1825,135,tensor(0.1408),tensor(4124)
client_870,135,tensor(0.1248),tensor(3654)
client_790,135,tensor(0.1400),tensor(4099)
client_1542,135,tensor(0.1103),tensor(3229)
client_1915,135,tensor(0.0576),tensor(1686)
client_1403,135,tensor(0.1509),tensor(4419)
client_1130,135,tensor(0.1372),tensor(4018)
client_446,135,tensor(0.1138),tensor(3333)
client_567,135,tensor(0.1241),tensor(3633)
client_1098,135,tensor(0.1720),tensor(5036)
client_862,135,tensor(0.1212),tensor(3548)
client_2314,135,tensor(0.1022),tensor(2994)
client_1710,135,tensor(0.2315),tensor(6778)
client_510,135,tensor(0.0622),tensor(1822)
client_2125,135,tensor(0.0668),tensor(1955)
client_1139,135,tensor(0.1118),tensor(3273)
client_1918,135,tensor(0.1629),tensor(4769)
client_975,135,tensor(0.1218),tensor(3567)
client_734,135,tensor(0.1306),tensor(3825)
client_2158,135,tensor(0.1901),tensor(5567)
client_2097,135,tensor(0.2471),tensor(7235)
client_1925,135,tensor(0.0350),tensor(1025)
client_1726,135,tensor(0.1937),tensor(5672)
client_133,135,tensor(0.4390),tensor(12856)
client_982,135,tensor(0.2446),tensor(7161)
client_948,135,tensor(0.2743),tensor(8032)
client_1425,135,tensor(0.2557),tensor(7486)
client_219,135,tensor(0.1861),tensor(5448)
client_1962,135,tensor(0.1800),tensor(5272)
client_650,135,tensor(0.1092),tensor(3198)
client_1445,135,tensor(0.1335),tensor(3909)
client_640,135,tensor(0.1281),tensor(3750)
client_1814,135,tensor(0.1363),tensor(3992)
client_1334,135,tensor(0.1434),tensor(4200)
client_1249,135,tensor(0.3520),tensor(10306)
client_236,135,tensor(0.2331),tensor(6825)
client_2023,135,tensor(0.0295),tensor(863)
client_66,135,tensor(0.0906),tensor(2654)
client_569,135,tensor(0.1819),tensor(5325)
client_1530,135,tensor(0.0741),tensor(2169)
client_950,135,tensor(0.2373),tensor(6949)
client_2123,135,tensor(0.1518),tensor(4444)
client_81,135,tensor(0.2386),tensor(6988)
client_2322,135,tensor(0.1241),tensor(3633)
client_837,135,tensor(0.1550),tensor(4540)
client_2315,135,tensor(0.1643),tensor(4812)
client_1317,135,tensor(0.0815),tensor(2387)
client_149,135,tensor(0.1186),tensor(3473)
client_1874,135,tensor(0.0979),tensor(2866)
client_1796,135,tensor(0.0570),tensor(1668)
client_1643,135,tensor(0.0532),tensor(1557)
client_739,135,tensor(0.1687),tensor(4941)
client_450,135,tensor(0.1196),tensor(3503)
client_1728,135,tensor(0.0737),tensor(2158)
client_656,135,tensor(0.1590),tensor(4655)
client_579,135,tensor(0.1372),tensor(4017)
client_237,135,tensor(0.1259),tensor(3686)
client_641,135,tensor(0.1231),tensor(3606)
client_1981,135,tensor(0.1034),tensor(3027)
client_94,135,tensor(0.1878),tensor(5500)
client_2007,135,tensor(0.1768),tensor(5177)
client_1283,135,tensor(0.0621),tensor(1819)
client_197,135,tensor(0.2179),tensor(6381)
client_1009,135,tensor(0.0377),tensor(1105)
client_419,135,tensor(0.1030),tensor(3017)
client_420,135,tensor(0.2080),tensor(6092)
client_407,135,tensor(0.0330),tensor(967)
client_1799,135,tensor(0.1057),tensor(3096)
client_144,135,tensor(0.0783),tensor(2293)
client_603,135,tensor(0.1478),tensor(4328)
client_659,135,tensor(0.1021),tensor(2989)
client_711,135,tensor(0.0432),tensor(1264)
client_182,135,tensor(0.0860),tensor(2517)
client_1800,135,tensor(0.0704),tensor(2062)
client_994,135,tensor(0.0525),tensor(1538)
client_1339,135,tensor(0.1562),tensor(4575)
client_1774,135,tensor(0.1314),tensor(3847)
client_1624,135,tensor(0.1324),tensor(3878)
client_743,135,tensor(0.0801),tensor(2346)
client_2155,135,tensor(0.0996),tensor(2917)
client_701,135,tensor(0.1683),tensor(4929)
client_937,135,tensor(0.1902),tensor(5569)
client_1070,135,tensor(0.1515),tensor(4437)
client_786,135,tensor(0.0591),tensor(1731)
client_1075,135,tensor(0.0896),tensor(2623)
client_936,135,tensor(0.0485),tensor(1420)
client_1346,135,tensor(0.1690),tensor(4949)
client_1448,135,tensor(0.2155),tensor(6311)
client_746,135,tensor(0.1098),tensor(3214)
client_40,135,tensor(0.0973),tensor(2848)
client_2299,135,tensor(0.0467),tensor(1368)
client_2186,135,tensor(0.1262),tensor(3694)
client_2248,135,tensor(0.1760),tensor(5153)
client_798,135,tensor(0.0595),tensor(1743)
client_1772,135,tensor(0.1596),tensor(4673)
client_135,135,tensor(0.2158),tensor(6319)
client_108,135,tensor(0.1681),tensor(4923)
client_2327,135,tensor(0.3284),tensor(9617)
client_1446,136,tensor(0.0360),tensor(1055)
client_128,136,tensor(0.1355),tensor(3968)
client_1862,136,tensor(0.1731),tensor(5069)
client_1658,136,tensor(0.0991),tensor(2901)
client_803,136,tensor(0.1423),tensor(4166)
client_1086,136,tensor(0.1276),tensor(3737)
client_1197,136,tensor(0.0588),tensor(1723)
client_1279,136,tensor(0.0715),tensor(2095)
client_1352,136,tensor(0.1984),tensor(5810)
client_1703,136,tensor(0.1373),tensor(4021)
client_509,136,tensor(0.0936),tensor(2742)
client_1735,136,tensor(0.1027),tensor(3007)
client_1786,136,tensor(0.0477),tensor(1397)
client_1159,136,tensor(0.0494),tensor(1446)
client_574,136,tensor(0.2941),tensor(8613)
client_1502,136,tensor(0.2205),tensor(6456)
client_1884,136,tensor(0.1666),tensor(4877)
client_371,136,tensor(0.1738),tensor(5088)
client_527,136,tensor(0.1175),tensor(3442)
client_1020,136,tensor(0.0437),tensor(1281)
client_1488,136,tensor(0.0695),tensor(2034)
client_1894,136,tensor(0.0249),tensor(730)
client_561,136,tensor(0.0564),tensor(1652)
client_499,136,tensor(0.1262),tensor(3694)
client_1299,136,tensor(0.1162),tensor(3404)
client_1486,136,tensor(0.1153),tensor(3375)
client_149,136,tensor(0.0906),tensor(2652)
client_1863,136,tensor(0.1935),tensor(5665)
client_374,136,tensor(0.1080),tensor(3161)
client_2074,136,tensor(0.0889),tensor(2602)
client_2120,136,tensor(0.2063),tensor(6042)
client_2121,136,tensor(0.1139),tensor(3336)
client_1856,136,tensor(0.1304),tensor(3818)
client_1210,136,tensor(0.1681),tensor(4922)
client_1823,136,tensor(0.3831),tensor(11217)
client_618,136,tensor(0.1964),tensor(5751)
client_834,136,tensor(0.1390),tensor(4071)
client_1380,136,tensor(0.2077),tensor(6081)
client_1496,136,tensor(0.1597),tensor(4676)
client_2296,136,tensor(0.0789),tensor(2310)
client_1868,136,tensor(0.4023),tensor(11779)
client_936,136,tensor(0.0221),tensor(648)
client_1928,136,tensor(0.1289),tensor(3774)
client_1731,136,tensor(0.1124),tensor(3292)
client_1156,136,tensor(0.3250),tensor(9517)
client_1350,136,tensor(0.0943),tensor(2761)
client_1903,136,tensor(0.0423),tensor(1238)
client_2129,136,tensor(0.0844),tensor(2471)
client_1877,136,tensor(0.1265),tensor(3704)
client_432,136,tensor(0.1451),tensor(4248)
client_1244,136,tensor(0.0916),tensor(2682)
client_2253,136,tensor(0.0505),tensor(1478)
client_744,136,tensor(0.0936),tensor(2740)
client_1827,136,tensor(0.0324),tensor(950)
client_1265,136,tensor(0.1009),tensor(2954)
client_300,136,tensor(0.1841),tensor(5391)
client_1534,136,tensor(0.1665),tensor(4874)
client_1723,136,tensor(0.1371),tensor(4016)
client_488,136,tensor(0.1277),tensor(3739)
client_2122,136,tensor(0.1776),tensor(5201)
client_1660,136,tensor(0.1087),tensor(3184)
client_2109,136,tensor(0.0612),tensor(1791)
client_1212,136,tensor(0.1250),tensor(3659)
client_572,136,tensor(0.1244),tensor(3642)
client_172,136,tensor(0.1517),tensor(4441)
client_1910,136,tensor(0.1335),tensor(3908)
client_1499,136,tensor(0.0572),tensor(1675)
client_1290,136,tensor(0.1021),tensor(2989)
client_697,136,tensor(0.2343),tensor(6862)
client_2076,136,tensor(0.1795),tensor(5257)
client_1213,136,tensor(0.1991),tensor(5831)
client_2302,136,tensor(0.0490),tensor(1436)
client_969,136,tensor(0.1067),tensor(3123)
client_1115,136,tensor(0.1216),tensor(3561)
client_693,136,tensor(0.0664),tensor(1943)
client_1308,136,tensor(0.0431),tensor(1262)
client_1550,136,tensor(0.0692),tensor(2026)
client_757,136,tensor(0.1546),tensor(4526)
client_1599,136,tensor(0.0938),tensor(2748)
client_158,136,tensor(0.1383),tensor(4051)
client_948,136,tensor(0.1973),tensor(5777)
client_1797,136,tensor(0.1083),tensor(3171)
client_1205,136,tensor(0.1144),tensor(3350)
client_1840,136,tensor(0.1735),tensor(5079)
client_1235,136,tensor(0.1189),tensor(3481)
client_105,136,tensor(0.0769),tensor(2253)
client_1792,136,tensor(0.1276),tensor(3735)
client_1950,136,tensor(0.1685),tensor(4935)
client_1154,136,tensor(0.0439),tensor(1286)
client_1667,136,tensor(0.1287),tensor(3770)
client_966,136,tensor(0.1309),tensor(3832)
client_479,136,tensor(0.1379),tensor(4038)
client_1988,136,tensor(0.1901),tensor(5567)
client_1574,136,tensor(0.0933),tensor(2732)
client_1423,136,tensor(0.1638),tensor(4796)
client_2188,136,tensor(0.0353),tensor(1033)
client_1382,136,tensor(0.1273),tensor(3727)
client_1758,136,tensor(0.1003),tensor(2938)
client_1411,137,tensor(0.1497),tensor(4384)
client_2063,137,tensor(0.1909),tensor(5590)
client_1970,137,tensor(0.1093),tensor(3201)
client_2104,137,tensor(0.1429),tensor(4184)
client_2294,137,tensor(0.1954),tensor(5722)
client_1571,137,tensor(0.2056),tensor(6021)
client_1727,137,tensor(0.0833),tensor(2440)
client_1489,137,tensor(0.1928),tensor(5646)
client_1881,137,tensor(0.0517),tensor(1514)
client_451,137,tensor(0.1200),tensor(3513)
client_2058,137,tensor(0.1234),tensor(3614)
client_567,137,tensor(0.1112),tensor(3257)
client_2160,137,tensor(0.0844),tensor(2471)
client_1133,137,tensor(0.1773),tensor(5192)
client_2302,137,tensor(0.0588),tensor(1722)
client_68,137,tensor(0.1765),tensor(5168)
client_795,137,tensor(0.3405),tensor(9970)
client_949,137,tensor(0.0969),tensor(2837)
client_2085,137,tensor(0.1669),tensor(4886)
client_2101,137,tensor(0.0672),tensor(1968)
client_206,137,tensor(0.2431),tensor(7117)
client_1108,137,tensor(0.1573),tensor(4605)
client_869,137,tensor(0.1305),tensor(3820)
client_495,137,tensor(0.0544),tensor(1594)
client_1035,137,tensor(0.1824),tensor(5342)
client_1929,137,tensor(0.1691),tensor(4953)
client_2150,137,tensor(0.0859),tensor(2514)
client_554,137,tensor(0.1620),tensor(4744)
client_1697,137,tensor(0.1818),tensor(5323)
client_2323,137,tensor(0.1951),tensor(5712)
client_189,137,tensor(0.1766),tensor(5172)
client_1741,137,tensor(0.1300),tensor(3806)
client_679,137,tensor(0.2363),tensor(6918)
client_2100,137,tensor(0.1091),tensor(3196)
client_1904,137,tensor(0.1541),tensor(4513)
client_1433,137,tensor(0.0957),tensor(2802)
client_578,137,tensor(0.1534),tensor(4492)
client_583,137,tensor(0.1432),tensor(4192)
client_2011,137,tensor(0.1148),tensor(3363)
client_1434,137,tensor(0.2183),tensor(6393)
client_1611,137,tensor(0.1181),tensor(3458)
client_1361,137,tensor(0.1973),tensor(5777)
client_440,137,tensor(0.1143),tensor(3348)
client_1912,137,tensor(0.1365),tensor(3996)
client_1495,137,tensor(0.1095),tensor(3205)
client_2275,137,tensor(0.0881),tensor(2580)
client_2127,137,tensor(0.1289),tensor(3773)
client_791,137,tensor(0.1090),tensor(3191)
client_892,137,tensor(0.3663),tensor(10726)
client_1458,137,tensor(0.0376),tensor(1100)
client_1282,137,tensor(0.3818),tensor(11181)
client_1390,137,tensor(0.0633),tensor(1855)
client_283,137,tensor(0.1267),tensor(3710)
client_750,137,tensor(0.0500),tensor(1464)
client_318,137,tensor(0.1255),tensor(3674)
client_545,137,tensor(0.1887),tensor(5525)
client_2283,137,tensor(0.1070),tensor(3132)
client_83,137,tensor(0.2964),tensor(8680)
client_1272,137,tensor(0.1088),tensor(3185)
client_1487,137,tensor(0.1076),tensor(3152)
client_1156,137,tensor(0.2637),tensor(7721)
client_1711,137,tensor(0.1774),tensor(5196)
client_16,137,tensor(0.1867),tensor(5467)
client_759,137,tensor(0.1646),tensor(4819)
client_256,137,tensor(0.1722),tensor(5042)
client_411,137,tensor(0.1218),tensor(3567)
client_950,137,tensor(0.2007),tensor(5876)
client_132,137,tensor(0.1542),tensor(4516)
client_1581,137,tensor(0.1998),tensor(5850)
client_1263,137,tensor(0.1721),tensor(5040)
client_871,137,tensor(0.1230),tensor(3601)
client_641,137,tensor(0.0187),tensor(548)
client_373,137,tensor(0.1549),tensor(4537)
client_1720,137,tensor(0.0752),tensor(2203)
client_1663,137,tensor(0.0966),tensor(2830)
client_2197,137,tensor(0.1129),tensor(3306)
client_266,137,tensor(0.1041),tensor(3048)
client_1580,137,tensor(0.0420),tensor(1231)
client_629,137,tensor(0.2081),tensor(6095)
client_919,137,tensor(0.0876),tensor(2566)
client_1978,137,tensor(0.1108),tensor(3243)
client_1479,137,tensor(0.1889),tensor(5531)
client_1843,137,tensor(0.0607),tensor(1776)
client_1350,137,tensor(0.0690),tensor(2021)
client_356,137,tensor(0.1163),tensor(3406)
client_359,137,tensor(0.0804),tensor(2354)
client_1745,137,tensor(0.0821),tensor(2403)
client_1305,137,tensor(0.2318),tensor(6789)
client_2171,137,tensor(0.0968),tensor(2835)
client_398,137,tensor(0.1633),tensor(4782)
client_648,137,tensor(0.1302),tensor(3813)
client_610,137,tensor(0.2269),tensor(6643)
client_1436,137,tensor(0.1583),tensor(4636)
client_1083,137,tensor(0.0399),tensor(1168)
client_833,137,tensor(0.1061),tensor(3107)
client_1246,137,tensor(0.0985),tensor(2885)
client_651,137,tensor(0.2265),tensor(6633)
client_1883,137,tensor(0.1228),tensor(3595)
client_765,138,tensor(0.0796),tensor(2332)
client_1670,138,tensor(0.2284),tensor(6687)
client_274,138,tensor(0.2331),tensor(6825)
client_1786,138,tensor(0.0294),tensor(862)
client_383,138,tensor(0.1224),tensor(3585)
client_273,138,tensor(0.0670),tensor(1961)
client_1616,138,tensor(0.0447),tensor(1308)
client_49,138,tensor(0.1396),tensor(4087)
client_513,138,tensor(0.0407),tensor(1192)
client_481,138,tensor(0.4007),tensor(11734)
client_1766,138,tensor(0.0571),tensor(1672)
client_716,138,tensor(0.2446),tensor(7163)
client_2240,138,tensor(0.1712),tensor(5014)
client_160,138,tensor(0.1512),tensor(4428)
client_805,138,tensor(0.0644),tensor(1886)
client_40,138,tensor(0.0672),tensor(1967)
client_1458,138,tensor(0.0326),tensor(956)
client_1697,138,tensor(0.1446),tensor(4235)
client_400,138,tensor(0.0505),tensor(1479)
client_62,138,tensor(0.1211),tensor(3545)
client_579,138,tensor(0.1309),tensor(3832)
client_1202,138,tensor(0.1683),tensor(4929)
client_723,138,tensor(0.1599),tensor(4681)
client_988,138,tensor(0.1761),tensor(5157)
client_1546,138,tensor(0.0357),tensor(1046)
client_1015,138,tensor(0.1199),tensor(3512)
client_1007,138,tensor(0.1077),tensor(3155)
client_2277,138,tensor(0.0995),tensor(2914)
client_651,138,tensor(0.2342),tensor(6859)
client_674,138,tensor(0.0650),tensor(1902)
client_924,138,tensor(0.3594),tensor(10525)
client_1846,138,tensor(0.2490),tensor(7292)
client_1311,138,tensor(0.1514),tensor(4432)
client_1389,138,tensor(0.1183),tensor(3463)
client_559,138,tensor(0.1292),tensor(3782)
client_432,138,tensor(0.0921),tensor(2696)
client_1053,138,tensor(0.1807),tensor(5290)
client_933,138,tensor(0.2496),tensor(7309)
client_1501,138,tensor(0.0682),tensor(1996)
client_442,138,tensor(0.1265),tensor(3704)
client_2272,138,tensor(0.1307),tensor(3827)
client_507,138,tensor(0.0994),tensor(2911)
client_61,138,tensor(0.2543),tensor(7446)
client_2011,138,tensor(0.1269),tensor(3716)
client_520,138,tensor(0.1532),tensor(4485)
client_905,138,tensor(0.0924),tensor(2707)
client_1740,138,tensor(0.1090),tensor(3192)
client_1382,138,tensor(0.1036),tensor(3033)
client_1537,138,tensor(0.3027),tensor(8865)
client_1284,138,tensor(0.2009),tensor(5884)
client_2164,138,tensor(0.0585),tensor(1713)
client_2244,138,tensor(0.2443),tensor(7153)
client_1227,138,tensor(0.0844),tensor(2472)
client_1240,138,tensor(0.0911),tensor(2667)
client_258,138,tensor(0.0658),tensor(1928)
client_48,138,tensor(0.1462),tensor(4282)
client_957,138,tensor(0.2866),tensor(8392)
client_1741,138,tensor(0.0966),tensor(2829)
client_80,138,tensor(0.0707),tensor(2069)
client_1624,138,tensor(0.1637),tensor(4794)
client_1317,138,tensor(0.0747),tensor(2188)
client_2214,138,tensor(0.2324),tensor(6804)
client_460,138,tensor(0.1216),tensor(3560)
client_1063,138,tensor(0.1569),tensor(4595)
client_2083,138,tensor(0.1523),tensor(4459)
client_1595,138,tensor(0.0758),tensor(2221)
client_1155,138,tensor(0.1832),tensor(5363)
client_710,138,tensor(0.1263),tensor(3698)
client_1963,138,tensor(0.0741),tensor(2171)
client_2079,138,tensor(0.1647),tensor(4824)
client_2138,138,tensor(0.1946),tensor(5698)
client_2185,138,tensor(0.1353),tensor(3962)
client_1463,138,tensor(0.0758),tensor(2220)
client_1358,138,tensor(0.1000),tensor(2929)
client_1700,138,tensor(0.1600),tensor(4686)
client_895,138,tensor(0.0586),tensor(1717)
client_1598,138,tensor(0.2016),tensor(5904)
client_486,138,tensor(0.1550),tensor(4538)
client_2055,138,tensor(0.1709),tensor(5004)
client_1980,138,tensor(0.2200),tensor(6443)
client_585,138,tensor(0.1471),tensor(4306)
client_2015,138,tensor(0.1486),tensor(4351)
client_1145,138,tensor(0.1460),tensor(4276)
client_1664,138,tensor(0.0779),tensor(2280)
client_280,138,tensor(0.0571),tensor(1673)
client_1048,138,tensor(0.2367),tensor(6932)
client_2287,138,tensor(0.1114),tensor(3261)
client_2091,138,tensor(0.0702),tensor(2056)
client_1091,138,tensor(0.0580),tensor(1697)
client_1068,138,tensor(0.0892),tensor(2612)
client_2168,138,tensor(0.1625),tensor(4759)
client_2075,138,tensor(0.1023),tensor(2996)
client_1522,138,tensor(0.0880),tensor(2578)
client_812,138,tensor(0.1331),tensor(3898)
client_2034,138,tensor(0.3771),tensor(11042)
client_1344,138,tensor(0.1612),tensor(4719)
client_1380,138,tensor(0.2030),tensor(5944)
client_2262,138,tensor(0.1173),tensor(3436)
client_2267,138,tensor(0.0505),tensor(1478)
client_1985,139,tensor(0.1832),tensor(5363)
client_2180,139,tensor(0.1565),tensor(4584)
client_1076,139,tensor(0.0540),tensor(1580)
client_826,139,tensor(0.0363),tensor(1064)
client_1738,139,tensor(0.1603),tensor(4695)
client_1272,139,tensor(0.0710),tensor(2080)
client_48,139,tensor(0.1393),tensor(4078)
client_978,139,tensor(0.2715),tensor(7949)
client_1667,139,tensor(0.0221),tensor(647)
client_2175,139,tensor(0.0668),tensor(1956)
client_2297,139,tensor(0.1489),tensor(4361)
client_825,139,tensor(0.0591),tensor(1730)
client_2271,139,tensor(0.1391),tensor(4074)
client_1235,139,tensor(0.1376),tensor(4028)
client_612,139,tensor(0.0557),tensor(1631)
client_339,139,tensor(0.1639),tensor(4800)
client_623,139,tensor(0.1512),tensor(4426)
client_1298,139,tensor(0.1760),tensor(5153)
client_2052,139,tensor(0.1488),tensor(4356)
client_2100,139,tensor(0.0738),tensor(2161)
client_1353,139,tensor(0.1787),tensor(5233)
client_2259,139,tensor(0.1384),tensor(4054)
client_1687,139,tensor(0.1025),tensor(3001)
client_78,139,tensor(0.1424),tensor(4169)
client_426,139,tensor(0.2258),tensor(6611)
client_854,139,tensor(0.0574),tensor(1682)
client_848,139,tensor(0.1058),tensor(3099)
client_1726,139,tensor(0.0975),tensor(2854)
client_808,139,tensor(0.0961),tensor(2814)
client_1873,139,tensor(0.1674),tensor(4903)
client_819,139,tensor(0.0867),tensor(2539)
client_882,139,tensor(0.1967),tensor(5759)
client_391,139,tensor(0.2141),tensor(6269)
client_2130,139,tensor(0.1418),tensor(4152)
client_229,139,tensor(0.1090),tensor(3192)
client_1550,139,tensor(0.0551),tensor(1614)
client_1270,139,tensor(0.1093),tensor(3200)
client_1431,139,tensor(0.0713),tensor(2087)
client_1824,139,tensor(0.3618),tensor(10594)
client_1104,139,tensor(0.1265),tensor(3704)
client_2293,139,tensor(0.1882),tensor(5510)
client_2327,139,tensor(0.1329),tensor(3891)
client_2004,139,tensor(0.3602),tensor(10548)
client_1626,139,tensor(0.1265),tensor(3705)
client_282,139,tensor(0.0560),tensor(1639)
client_1042,139,tensor(0.0999),tensor(2924)
client_1478,139,tensor(0.2314),tensor(6776)
client_1000,139,tensor(0.1442),tensor(4223)
client_784,139,tensor(0.1272),tensor(3726)
client_1110,139,tensor(0.1294),tensor(3789)
client_110,139,tensor(0.2726),tensor(7981)
client_1911,139,tensor(0.0630),tensor(1845)
client_1214,139,tensor(0.1436),tensor(4206)
client_942,139,tensor(0.1230),tensor(3601)
client_124,139,tensor(0.1353),tensor(3962)
client_497,139,tensor(0.0895),tensor(2620)
client_428,139,tensor(0.0417),tensor(1222)
client_333,139,tensor(0.1113),tensor(3260)
client_1595,139,tensor(0.0703),tensor(2058)
client_1819,139,tensor(0.2806),tensor(8216)
client_1135,139,tensor(0.0731),tensor(2141)
client_1433,139,tensor(0.0810),tensor(2371)
client_580,139,tensor(0.1105),tensor(3237)
client_2003,139,tensor(0.1523),tensor(4461)
client_291,139,tensor(0.1667),tensor(4881)
client_1422,139,tensor(0.0791),tensor(2317)
client_1264,139,tensor(0.0693),tensor(2028)
client_1660,139,tensor(0.0861),tensor(2521)
client_1061,139,tensor(0.3949),tensor(11563)
client_2313,139,tensor(0.0681),tensor(1995)
client_259,139,tensor(0.1370),tensor(4013)
client_1658,139,tensor(0.1275),tensor(3733)
client_6,139,tensor(0.1294),tensor(3790)
client_1635,139,tensor(0.2028),tensor(5938)
client_1468,139,tensor(0.1467),tensor(4295)
client_1377,139,tensor(0.0674),tensor(1975)
client_184,139,tensor(0.1172),tensor(3433)
client_1305,139,tensor(0.1106),tensor(3239)
client_614,139,tensor(0.0789),tensor(2311)
client_1094,139,tensor(0.1799),tensor(5267)
client_636,139,tensor(0.0736),tensor(2155)
client_1073,139,tensor(0.1845),tensor(5402)
client_1177,139,tensor(0.0766),tensor(2243)
client_1615,139,tensor(0.0927),tensor(2715)
client_1993,139,tensor(0.1643),tensor(4812)
client_163,139,tensor(0.2068),tensor(6056)
client_406,139,tensor(0.1545),tensor(4524)
client_1799,139,tensor(0.1209),tensor(3539)
client_387,139,tensor(0.0526),tensor(1541)
client_195,139,tensor(0.1525),tensor(4465)
client_1119,139,tensor(0.2945),tensor(8623)
client_832,139,tensor(0.0861),tensor(2520)
client_2134,139,tensor(0.1137),tensor(3329)
client_1144,139,tensor(0.0781),tensor(2286)
client_1586,139,tensor(0.0956),tensor(2799)
client_590,139,tensor(0.0510),tensor(1492)
client_807,139,tensor(0.0541),tensor(1583)
client_438,139,tensor(0.1299),tensor(3804)
client_2269,139,tensor(0.1720),tensor(5037)
client_264,140,tensor(0.1401),tensor(4101)
client_1912,140,tensor(0.0920),tensor(2693)
client_2136,140,tensor(0.1659),tensor(4857)
client_836,140,tensor(0.1451),tensor(4249)
client_1507,140,tensor(0.0723),tensor(2116)
client_2299,140,tensor(0.0480),tensor(1405)
client_1607,140,tensor(0.1230),tensor(3603)
client_920,140,tensor(0.1166),tensor(3414)
client_2267,140,tensor(0.0265),tensor(777)
client_1704,140,tensor(0.1408),tensor(4122)
client_826,140,tensor(0.0162),tensor(475)
client_838,140,tensor(0.0325),tensor(953)
client_421,140,tensor(0.2066),tensor(6051)
client_257,140,tensor(0.1794),tensor(5254)
client_1386,140,tensor(0.2840),tensor(8315)
client_139,140,tensor(0.1345),tensor(3939)
client_1460,140,tensor(0.1533),tensor(4488)
client_738,140,tensor(0.1050),tensor(3075)
client_1656,140,tensor(0.1438),tensor(4212)
client_114,140,tensor(0.3775),tensor(11053)
client_1642,140,tensor(0.0649),tensor(1899)
client_662,140,tensor(0.1341),tensor(3927)
client_362,140,tensor(0.2019),tensor(5913)
client_2232,140,tensor(0.2217),tensor(6493)
client_775,140,tensor(0.1958),tensor(5732)
client_241,140,tensor(0.2695),tensor(7892)
client_1746,140,tensor(0.0901),tensor(2639)
client_2061,140,tensor(0.1494),tensor(4374)
client_371,140,tensor(0.1333),tensor(3903)
client_1551,140,tensor(0.1305),tensor(3822)
client_1693,140,tensor(0.0578),tensor(1693)
client_601,140,tensor(0.1201),tensor(3518)
client_2091,140,tensor(0.0367),tensor(1075)
client_1817,140,tensor(0.1467),tensor(4296)
client_2046,140,tensor(0.1799),tensor(5268)
client_491,140,tensor(0.1145),tensor(3353)
client_206,140,tensor(0.1132),tensor(3315)
client_856,140,tensor(0.1012),tensor(2964)
client_1787,140,tensor(0.1135),tensor(3323)
client_155,140,tensor(0.1481),tensor(4337)
client_212,140,tensor(0.0568),tensor(1662)
client_82,140,tensor(0.0496),tensor(1452)
client_2166,140,tensor(0.1012),tensor(2964)
client_1156,140,tensor(0.2863),tensor(8384)
client_1157,140,tensor(0.2806),tensor(8216)
client_193,140,tensor(0.1397),tensor(4092)
client_1828,140,tensor(0.1360),tensor(3983)
client_2274,140,tensor(0.1700),tensor(4979)
client_250,140,tensor(0.2360),tensor(6911)
client_841,140,tensor(0.2399),tensor(7026)
client_2011,140,tensor(0.1438),tensor(4211)
client_897,140,tensor(0.1435),tensor(4201)
client_912,140,tensor(0.1774),tensor(5196)
client_2040,140,tensor(0.3448),tensor(10096)
client_1326,140,tensor(0.1646),tensor(4820)
client_709,140,tensor(0.1464),tensor(4288)
client_750,140,tensor(0.0322),tensor(944)
client_1840,140,tensor(0.1347),tensor(3944)
client_1088,140,tensor(0.1439),tensor(4213)
client_1502,140,tensor(0.2037),tensor(5965)
client_553,140,tensor(0.1426),tensor(4177)
client_1306,140,tensor(0.1929),tensor(5649)
client_1213,140,tensor(0.0511),tensor(1497)
client_1890,140,tensor(0.1707),tensor(4997)
client_1454,140,tensor(0.1146),tensor(3355)
client_67,140,tensor(0.0955),tensor(2797)
client_1557,140,tensor(0.2240),tensor(6559)
client_1044,140,tensor(0.0587),tensor(1720)
client_1955,140,tensor(0.1383),tensor(4050)
client_2203,140,tensor(0.0356),tensor(1043)
client_1471,140,tensor(0.0505),tensor(1478)
client_149,140,tensor(0.0906),tensor(2654)
client_1062,140,tensor(0.0859),tensor(2515)
client_2121,140,tensor(0.0757),tensor(2217)
client_1043,140,tensor(0.2391),tensor(7000)
client_327,140,tensor(0.1780),tensor(5213)
client_1447,140,tensor(0.1690),tensor(4949)
client_168,140,tensor(0.0747),tensor(2187)
client_1268,140,tensor(0.0665),tensor(1947)
client_1068,140,tensor(0.0229),tensor(672)
client_315,140,tensor(0.0715),tensor(2093)
client_1537,140,tensor(0.3087),tensor(9038)
client_370,140,tensor(0.3782),tensor(11073)
client_1027,140,tensor(0.1245),tensor(3645)
client_2097,140,tensor(0.2166),tensor(6343)
client_1904,140,tensor(0.2146),tensor(6284)
client_117,140,tensor(0.1827),tensor(5351)
client_1289,140,tensor(0.0440),tensor(1287)
client_821,140,tensor(0.1750),tensor(5123)
client_194,140,tensor(0.1624),tensor(4755)
client_1719,140,tensor(0.0769),tensor(2253)
client_2257,140,tensor(0.2051),tensor(6006)
client_1365,140,tensor(0.1757),tensor(5144)
client_1564,140,tensor(0.0758),tensor(2221)
client_1397,140,tensor(0.1633),tensor(4783)
client_1455,140,tensor(0.1443),tensor(4225)
client_2066,140,tensor(0.0993),tensor(2907)
client_93,140,tensor(0.1242),tensor(3638)
client_1259,140,tensor(0.4587),tensor(13433)
client_2075,141,tensor(0.0853),tensor(2498)
