client,round,percentage,count
client_115,0,tensor(0.0063),tensor(1618)
client_112,0,tensor(0.0122),tensor(3118)
client_23,0,tensor(0.0068),tensor(1736)
client_78,0,tensor(0.0210),tensor(5393)
client_49,0,tensor(0.0158),tensor(4043)
client_6,0,tensor(0.0297),tensor(7612)
client_169,0,tensor(0.0268),tensor(6865)
client_57,0,tensor(0.0159),tensor(4088)
client_40,0,tensor(0.0285),tensor(7299)
client_116,0,tensor(0.0239),tensor(6125)
client_97,0,tensor(0.0153),tensor(3921)
client_122,0,tensor(0.0110),tensor(2829)
client_2,0,tensor(0.0174),tensor(4449)
client_102,0,tensor(0.0093),tensor(2373)
client_155,0,tensor(0.0256),tensor(6556)
client_163,0,tensor(0.0167),tensor(4271)
client_137,0,tensor(0.0285),tensor(7297)
client_165,0,tensor(0.0176),tensor(4510)
client_32,0,tensor(0.0221),tensor(5661)
client_0,0,tensor(0.0080),tensor(2040)
client_156,0,tensor(0.0271),tensor(6959)
client_125,0,tensor(0.0082),tensor(2111)
client_8,0,tensor(0.0142),tensor(3646)
client_42,0,tensor(0.0189),tensor(4840)
client_49,0,tensor(0.0102),tensor(2607)
client_10,0,tensor(0.0253),tensor(6486)
client_144,0,tensor(0.0251),tensor(6425)
client_37,0,tensor(0.0248),tensor(6365)
client_137,0,tensor(0.0071),tensor(1821)
client_75,0,tensor(0.0179),tensor(4579)
client_98,0,tensor(0.0133),tensor(3400)
client_159,0,tensor(0.0082),tensor(2094)
client_2,0,tensor(0.0167),tensor(4270)
client_154,0,tensor(0.0291),tensor(7458)
client_123,0,tensor(0.0114),tensor(2926)
client_86,0,tensor(0.0276),tensor(7068)
client_78,0,tensor(0.0150),tensor(3848)
client_50,0,tensor(0.0199),tensor(5096)
client_42,0,tensor(0.0116),tensor(2967)
client_153,0,tensor(0.0272),tensor(6964)
client_146,0,tensor(0.0155),tensor(3964)
client_70,0,tensor(0.0256),tensor(6562)
client_16,0,tensor(0.0077),tensor(1982)
client_103,0,tensor(0.0166),tensor(4260)
client_145,0,tensor(0.0289),tensor(7412)
client_70,0,tensor(0.0217),tensor(5561)
client_120,0,tensor(0.0298),tensor(7631)
client_8,0,tensor(0.0100),tensor(2570)
client_154,0,tensor(0.0167),tensor(4284)
client_137,0,tensor(0.0158),tensor(4063)
client_166,0,tensor(0.0330),tensor(8457)
client_158,0,tensor(0.0143),tensor(3665)
client_10,0,tensor(0.0121),tensor(3106)
client_130,0,tensor(0.0225),tensor(5775)
client_80,0,tensor(0.0092),tensor(2366)
client_99,0,tensor(0.0092),tensor(2351)
client_57,0,tensor(0.0116),tensor(2978)
client_54,0,tensor(0.0044),tensor(1136)
client_5,0,tensor(0.0293),tensor(7506)
client_23,0,tensor(0.0236),tensor(6040)
client_2,0,tensor(0.0243),tensor(6234)
client_22,0,tensor(0.0030),tensor(776)
client_170,0,tensor(0.0179),tensor(4595)
client_112,0,tensor(0.0133),tensor(3409)
client_39,0,tensor(0.0270),tensor(6922)
client_87,0,tensor(0.0349),tensor(8946)
client_154,0,tensor(0.0261),tensor(6700)
client_33,0,tensor(0.0043),tensor(1094)
client_149,0,tensor(0.0100),tensor(2574)
client_75,0,tensor(0.0139),tensor(3566)
client_125,0,tensor(0.0087),tensor(2222)
client_61,0,tensor(0.0089),tensor(2271)
client_157,0,tensor(0.0191),tensor(4893)
client_102,0,tensor(0.0228),tensor(5855)
client_52,0,tensor(0.0130),tensor(3322)
client_32,0,tensor(0.0146),tensor(3744)
client_12,0,tensor(0.0190),tensor(4867)
client_141,0,tensor(0.0152),tensor(3886)
client_154,0,tensor(0.0291),tensor(7459)
client_20,0,tensor(0.0257),tensor(6600)
client_84,0,tensor(0.0241),tensor(6175)
client_35,0,tensor(0.0331),tensor(8481)
client_14,0,tensor(0.0245),tensor(6286)
client_33,0,tensor(0.0186),tensor(4761)
client_145,0,tensor(0.0091),tensor(2336)
client_135,0,tensor(0.0151),tensor(3884)
client_119,0,tensor(0.0308),tensor(7897)
client_43,0,tensor(0.0313),tensor(8025)
client_103,0,tensor(0.0127),tensor(3263)
client_176,0,tensor(0.0095),tensor(2443)
client_82,0,tensor(0.0082),tensor(2090)
client_116,0,tensor(0.0201),tensor(5162)
client_59,0,tensor(0.0244),tensor(6269)
client_70,0,tensor(0.0049),tensor(1256)
client_90,0,tensor(0.0140),tensor(3596)
client_69,0,tensor(0.0178),tensor(4569)
client_26,0,tensor(0.0225),tensor(5773)
client_36,0,tensor(0.0193),tensor(4948)
client_28,0,tensor(0.0144),tensor(3696)
client_48,0,tensor(0.0292),tensor(7495)
client_168,0,tensor(0.0325),tensor(8324)
client_130,0,tensor(0.0110),tensor(2808)
client_105,0,tensor(0.0274),tensor(7017)
client_29,0,tensor(0.0165),tensor(4242)
client_38,0,tensor(0.0159),tensor(4079)
client_11,0,tensor(0.0123),tensor(3166)
client_46,0,tensor(0.0206),tensor(5284)
client_4,0,tensor(0.0248),tensor(6354)
client_37,0,tensor(0.0076),tensor(1959)
client_107,0,tensor(0.0152),tensor(3894)
client_175,0,tensor(0.0238),tensor(6099)
client_35,0,tensor(0.0148),tensor(3802)
client_3,0,tensor(0.0249),tensor(6392)
client_67,0,tensor(0.0191),tensor(4905)
client_41,0,tensor(0.0043),tensor(1111)
client_99,0,tensor(0.0211),tensor(5416)
client_119,0,tensor(0.0041),tensor(1054)
client_116,0,tensor(0.0208),tensor(5332)
client_165,0,tensor(0.0299),tensor(7679)
client_105,0,tensor(0.0076),tensor(1948)
client_141,0,tensor(0.0174),tensor(4463)
client_127,0,tensor(0.0271),tensor(6960)
client_86,0,tensor(0.0105),tensor(2705)
client_58,0,tensor(0.0307),tensor(7864)
client_12,0,tensor(0.0165),tensor(4236)
client_52,0,tensor(0.0109),tensor(2788)
client_93,0,tensor(0.0262),tensor(6709)
client_86,0,tensor(0.0066),tensor(1702)
client_89,0,tensor(0.0276),tensor(7088)
client_116,0,tensor(0.0128),tensor(3294)
client_117,0,tensor(0.0429),tensor(10996)
client_112,0,tensor(0.0138),tensor(3535)
client_165,0,tensor(0.0288),tensor(7377)
client_168,0,tensor(0.0060),tensor(1541)
client_152,0,tensor(0.0282),tensor(7239)
client_166,0,tensor(0.0304),tensor(7785)
client_45,0,tensor(0.0208),tensor(5339)
client_119,0,tensor(0.0128),tensor(3282)
client_160,0,tensor(0.0406),tensor(10407)
client_176,0,tensor(0.0048),tensor(1243)
client_110,0,tensor(0.0366),tensor(9391)
client_122,0,tensor(0.0257),tensor(6583)
client_137,0,tensor(0.0195),tensor(5008)
client_179,0,tensor(0.0255),tensor(6526)
client_29,0,tensor(0.0251),tensor(6431)
client_169,0,tensor(0.0099),tensor(2532)
client_118,0,tensor(0.0278),tensor(7137)
client_157,0,tensor(0.0213),tensor(5456)
client_60,0,tensor(0.0294),tensor(7535)
client_28,0,tensor(0.0470),tensor(12045)
client_13,0,tensor(0.0052),tensor(1344)
client_114,0,tensor(0.0282),tensor(7230)
client_83,0,tensor(0.0234),tensor(6005)
client_17,0,tensor(0.0196),tensor(5037)
client_113,0,tensor(0.0062),tensor(1597)
client_82,0,tensor(0.0151),tensor(3871)
client_118,0,tensor(0.0166),tensor(4244)
client_89,0,tensor(0.0128),tensor(3270)
client_131,0,tensor(0.0159),tensor(4067)
client_75,0,tensor(0.0107),tensor(2749)
client_149,0,tensor(0.0157),tensor(4030)
client_46,0,tensor(0.0158),tensor(4044)
client_6,0,tensor(0.0063),tensor(1607)
client_157,0,tensor(0.0140),tensor(3592)
client_165,0,tensor(0.0278),tensor(7132)
client_142,0,tensor(0.0116),tensor(2966)
client_37,0,tensor(0.0190),tensor(4860)
client_18,0,tensor(0.0287),tensor(7367)
